TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2,flux_n,flux_n-median
2076.9,0.0,96310,50340.27,7.08,3188.99,1.5,52803.69500000001,,1048576,783.22,0.0,146.14,0.0,783.1,0.0,146.06,0.0,-0.21,0.22,0.48710739902578126,-0.017048054039573657
2076.92,0.0,96311,50557.76,7.08,3189.37,1.5,52798.48,7.47,0,783.21,0.0,146.16,0.0,783.08,0.0,146.07,0.0,-0.22,0.23,0.48653254510922306,-0.01762290795613186
2076.94,0.0,96312,50453.8,7.08,3190.81,1.49,52715.47,7.46,0,783.23,0.0,146.14,0.0,783.11,0.0,146.05,0.0,-0.2,0.21,0.47738228171259145,-0.02677317135276347
2076.96,0.0,96313,50316.5,7.08,3191.63,1.49,52606.66,7.46,0,783.25,0.0,146.13,0.0,783.13,0.0,146.04,0.0,-0.18,0.2,0.46538806221870566,-0.03876739084664926
2076.98,0.0,96314,50173.52,7.07,3191.59,1.49,52516.4,7.45,0,783.27,0.0,146.1,0.0,783.15,0.0,146.01,0.0,-0.16,0.17,0.45543862511257416,-0.04871682795278076
2077.0,0.0,96315,50045.73,7.06,3192.17,1.49,52433.84,7.44,0,783.3,0.0,146.07,0.0,783.21,0.0,145.98,0.0,-0.13,0.15,0.44633796560135863,-0.05781748746399629
2077.02,0.0,96316,49907.54,7.06,3189.7,1.49,52333.51,7.44,0,783.32,0.0,146.05,0.0,783.23,0.0,145.97,0.0,-0.11,0.13,0.43527850377044697,-0.06887694929490795
2077.04,0.0,96317,49780.74,7.05,3195.04,1.48,52289.06,7.43,0,783.34,0.0,146.01,0.0,783.26,0.0,145.94,0.0,-0.09,0.11,0.4303787421997889,-0.07377671086556603
2077.06,0.0,96318,49671.68,7.05,3194.57,1.48,52215.12,7.43,0,783.35,0.0,145.99,0.0,783.28,0.0,145.92,0.0,-0.07,0.09,0.4222282726714566,-0.08192718039389835
2077.08,0.0,96319,49440.78,7.03,3197.7,1.48,52056.42,7.41,0,783.37,0.0,145.96,0.0,783.31,0.0,145.89,0.0,-0.05,0.07,0.4047346357476469,-0.09942081731770802
2077.1,0.0,96320,49258.26,7.03,3193.81,1.48,51923.62,7.41,0,783.38,0.0,145.93,0.0,783.34,0.0,145.87,0.0,-0.02,0.05,0.3900959780067401,-0.1140594750586148
2077.12,0.0,96321,49093.38,7.02,3193.6,1.48,51821.32,7.39,8192,783.4,0.0,145.9,0.0,783.37,0.0,145.85,0.0,-0.01,0.03,0.37881936138855643,-0.1253360916767985
2077.14,0.0,96322,48864.7,7.01,3197.45,1.48,51675.12,7.38,0,783.42,0.0,145.88,0.0,783.4,0.0,145.84,0.0,0.03,0.01,0.36270361017078123,-0.1414518428945737
2077.16,0.0,96323,48662.76,7.0,3204.18,1.48,51525.22,7.37,0,783.43,0.0,145.85,0.0,783.42,0.0,145.82,0.0,0.05,-0.01,0.3461800047840198,-0.15797544828133514
2077.18,0.0,96324,48423.81,6.99,3204.22,1.47,51434.41,7.36,0,783.44,0.0,145.78,0.0,783.45,0.0,145.79,0.0,0.07,-0.04,0.3361699407068235,-0.16798551235853143
2077.2,0.0,96325,48168.26,6.97,3205.2,1.47,51275.35,7.34,0,783.46,0.0,145.75,0.0,783.48,0.0,145.77,0.0,0.1,-0.06,0.31863662067467935,-0.18551883239067557
2077.22,0.0,96326,47902.73,6.96,3207.18,1.47,51114.56,7.33,0,783.47,0.0,145.71,0.0,783.5,0.0,145.75,0.0,0.11,-0.08,0.300912601260821,-0.20324285180453394
2077.24,0.0,96327,47619.4,6.95,3205.44,1.48,50995.55,7.32,0,783.49,0.0,145.68,0.0,783.52,0.0,145.73,0.0,0.14,-0.1,0.28779402703081125,-0.21636142603454367
2077.26,0.0,96328,47348.78,6.93,3202.82,1.48,50842.9,7.3,0,783.51,0.0,145.66,0.0,783.55,0.0,145.71,0.0,0.16,-0.12,0.2709672867887223,-0.23318816627663264
2077.28,0.0,96329,47012.07,6.92,3204.68,1.48,50797.89,7.27,8192,783.53,0.0,145.63,0.0,783.57,0.0,145.68,0.0,0.2,-0.16,0.2660057959384341,-0.23814965712692082
2077.3,0.0,96330,46661.93,6.9,3206.29,1.48,50558.09,7.25,0,783.54,0.0,145.61,0.0,783.59,0.0,145.66,0.0,0.22,-0.17,0.23957243655387472,-0.2645830165114802
2077.32,0.0,96331,46352.43,6.89,3203.54,1.48,50391.34,7.23,0,783.55,0.0,145.6,0.0,783.61,0.0,145.65,0.0,0.24,-0.19,0.22119144123537904,-0.2829640118299759
2077.34,0.0,96332,46125.66,6.88,3201.0,1.48,50283.32,7.21,0,783.56,0.0,145.58,0.0,783.62,0.0,145.64,0.0,0.25,-0.2,0.20928430411811494,-0.29487114894724
2077.37,0.0,96333,45696.26,6.86,3193.97,1.49,50119.16,7.16,0,783.59,0.0,145.57,0.0,783.65,0.0,145.62,0.0,0.29,-0.22,0.19118880671790972,-0.3129666463474452
2077.39,0.0,96334,47724.2,6.95,3202.27,1.49,50368.630000000005,,1048576,783.33,0.0,146.0,0.0,783.26,0.0,145.93,0.0,-0.09,0.09,0.2186880984846571,-0.28546735458069783
2077.41,0.0,96335,48098.27,6.97,3197.76,1.49,50618.1,7.35,0,783.32,0.0,146.03,0.0,783.24,0.0,145.95,0.0,-0.11,0.12,0.24618739025140357,-0.25796806281395135
2077.43,0.0,96336,47895.91,6.96,3207.95,1.48,50444.21,7.34,0,783.35,0.0,145.99,0.0,783.28,0.0,145.93,0.0,-0.07,0.1,0.22701934661762113,-0.2771361064477338
2077.45,0.0,96337,47688.98,6.96,3203.86,1.49,50308.13,7.33,0,783.37,0.0,145.96,0.0,783.32,0.0,145.9,0.0,-0.05,0.07,0.2120191316674509,-0.292136321397904
2077.47,0.0,96338,47470.11,6.94,3200.39,1.48,50171.7,7.32,0,783.38,0.0,145.92,0.0,783.35,0.0,145.86,0.0,-0.02,0.04,0.1969803359175124,-0.3071751171478425
2077.49,0.0,96339,47246.02,6.93,3207.72,1.47,50016.63,7.3,0,783.4,0.0,145.89,0.0,783.38,0.0,145.85,0.0,0.01,0.02,0.17988683700273445,-0.3242686160626205
2077.51,0.0,96340,47002.48,6.92,3207.67,1.48,49885.37,7.29,0,783.42,0.0,145.85,0.0,783.41,0.0,145.82,0.0,0.04,-0.01,0.16541793478081246,-0.33873751828454246
2077.53,0.0,96341,46711.22,6.91,3212.4,1.47,49767.9,7.28,0,783.44,0.0,145.78,0.0,783.45,0.0,145.79,0.0,0.07,-0.04,0.15246911606978575,-0.35168633699556917
2077.55,0.0,96342,46370.07,6.89,3212.15,1.47,49591.23,7.26,0,783.47,0.0,145.72,0.0,783.49,0.0,145.75,0.0,0.11,-0.08,0.13299463065498163,-0.3711608224103733
2077.57,0.0,96343,46183.62,6.88,3211.9,1.47,49489.17,7.25,0,783.48,0.0,145.69,0.0,783.51,0.0,145.73,0.0,0.13,-0.1,0.12174446944235306,-0.38241098362300185
2077.59,0.0,96344,45836.71,6.87,3210.52,1.48,49325.56,7.23,0,783.5,0.0,145.65,0.0,783.54,0.0,145.7,0.0,0.16,-0.13,0.10370959901321353,-0.4004458540521414
2077.61,0.0,96345,45549.32,6.85,3206.08,1.48,49184.03,7.2,0,783.52,0.0,145.64,0.0,783.57,0.0,145.69,0.0,0.19,-0.14,0.08810862589521218,-0.41604682717014274
2077.63,0.0,96346,46868.21,6.91,3204.41,1.5,49311.354999999996,,1048576,783.22,0.0,146.15,0.0,783.11,0.0,146.05,0.0,-0.21,0.22,0.10214376969687589,-0.40201168336847903
2077.65,0.0,96347,47232.23,6.93,3201.17,1.5,49438.68,7.3,0,783.19,0.0,146.16,0.0,783.06,0.0,146.08,0.0,-0.23,0.24,0.11617891349854048,-0.38797653956681444
2077.67,0.0,96348,47204.09,6.93,3199.0,1.5,49472.04,7.3,0,783.22,0.0,146.13,0.0,783.09,0.0,146.05,0.0,-0.21,0.21,0.11985621487080422,-0.3842992381945507
2077.69,0.0,96349,47045.2,6.92,3203.39,1.49,49396.07,7.29,0,783.27,0.0,146.11,0.0,783.16,0.0,146.02,0.0,-0.16,0.18,0.11148197670381066,-0.39267347636154426
2077.71,0.0,96350,46903.36,6.91,3203.94,1.49,49270.48,7.29,0,783.3,0.0,146.07,0.0,783.2,0.0,145.99,0.0,-0.13,0.15,0.09763808343814517,-0.40651736962720975
2077.73,0.0,96351,46734.43,6.91,3207.64,1.48,49209.08,7.28,0,783.33,0.0,146.03,0.0,783.25,0.0,145.95,0.0,-0.1,0.12,0.09086990885010504,-0.4132855442152499
2077.75,0.0,96352,46593.2,6.9,3211.97,1.48,49127.56,7.27,0,783.35,0.0,145.98,0.0,783.28,0.0,145.92,0.0,-0.07,0.09,0.08188388942963254,-0.4222715636357224
2077.77,0.0,96353,46401.96,6.89,3210.61,1.49,49041.28,7.27,0,783.38,0.0,145.94,0.0,783.34,0.0,145.88,0.0,-0.03,0.06,0.0723731711323028,-0.4317822819330521
2077.79,0.0,96354,46337.66,6.89,3210.57,1.48,49015.28,7.26,0,783.39,0.0,145.92,0.0,783.36,0.0,145.86,0.0,-0.01,0.04,0.06950716886375119,-0.43464828420160373
2077.81,0.0,96355,46219.27,6.88,3212.61,1.48,49010.53,7.25,0,783.41,0.0,145.88,0.0,783.39,0.0,145.84,0.0,0.02,0.01,0.06898357229545837,-0.43517188076989655
2077.84,0.0,96356,45993.85,6.87,3217.67,1.47,48870.08,7.24,0,783.42,0.0,145.82,0.0,783.42,0.0,145.81,0.0,0.04,-0.02,0.05350164850245953,-0.4506538045628954
2077.86,0.0,96357,45761.47,6.86,3217.79,1.47,48774.2,7.23,0,783.44,0.0,145.78,0.0,783.45,0.0,145.79,0.0,0.07,-0.04,0.042932713982894555,-0.46122273908246036
2077.88,0.0,96358,,,,,48808.19333,,1081376,,,,,,,,,,,0.04667982786349523,-0.4574756252018597
2077.9,0.0,96359,40516.76,6.59,3220.88,1.49,48842.186669999996,,1081348,783.2,0.0,146.17,0.0,782.83,0.0,146.27,0.0,,,0.05042694284640259,-0.45372851021895233
2077.92,0.0,96360,46612.56,6.9,3208.15,1.49,48876.18,7.27,0,783.24,0.0,146.12,0.0,783.12,0.0,146.03,0.0,-0.19,0.19,0.05417405672700326,-0.44998139633835166
2077.94,0.0,96361,46569.19,6.9,3210.95,1.49,48840.97,7.27,0,783.26,0.0,146.1,0.0,783.15,0.0,146.01,0.0,-0.17,0.17,0.05029282827024684,-0.4538626247951081
2077.96,0.0,96362,46488.02,6.89,3209.01,1.49,48827.47,7.27,0,783.3,0.0,146.06,0.0,783.2,0.0,145.98,0.0,-0.13,0.14,0.04880471170772971,-0.4553507413576252
2077.98,0.0,96363,46473.66,6.89,3212.24,1.49,48833.06,7.26,0,783.31,0.0,146.05,0.0,783.22,0.0,145.96,0.0,-0.12,0.13,0.04942090219546813,-0.4547345508698868
2078.0,0.0,96364,46441.45,6.89,3211.06,1.49,48855.44,7.27,0,783.33,0.0,146.02,0.0,783.24,0.0,145.94,0.0,-0.1,0.11,0.05188786876355245,-0.45226758430180247
2078.02,0.0,96365,46379.39,6.89,3214.75,1.48,48848.58,7.26,0,783.34,0.0,145.98,0.0,783.27,0.0,145.92,0.0,-0.08,0.09,0.0511316850880803,-0.4530237679772746
2078.04,0.0,96366,46345.95,6.89,3214.08,1.49,48871.38,7.26,0,783.35,0.0,145.96,0.0,783.29,0.0,145.9,0.0,-0.07,0.08,0.053644948615886534,-0.4505105044494684
2078.06,0.0,96367,46295.16,6.89,3220.2,1.48,48849.9,7.26,0,783.37,0.0,145.95,0.0,783.33,0.0,145.89,0.0,-0.04,0.06,0.051277189818637936,-0.452878263246717
2078.08,0.0,96368,46270.56,6.88,3220.82,1.48,48865.48,7.26,0,783.38,0.0,145.94,0.0,783.35,0.0,145.88,0.0,-0.02,0.05,0.052994586562638446,-0.4511608665027165
2078.1,0.0,96369,46193.64,6.88,3219.25,1.47,48935.84,7.25,0,783.4,0.0,145.88,0.0,783.38,0.0,145.84,0.0,0.01,0.01,0.06075042962476296,-0.44340502344059196
2078.12,0.0,96370,46193.5,6.88,3222.53,1.48,49024.155,,1048576,783.34,0.0,145.97,0.0,783.27,0.0,145.92,0.0,-0.08,0.08,0.07048546771503617,-0.43366998535031875
2078.14,0.0,96371,46886.27,6.91,3210.09,1.5,49112.47,7.28,0,783.21,0.0,146.14,0.0,783.08,0.0,146.06,0.0,-0.22,0.22,0.08022050580530848,-0.42393494726004644
2078.16,0.0,96372,46909.75,6.91,3210.94,1.5,49155.63,7.29,0,783.23,0.0,146.13,0.0,783.11,0.0,146.04,0.0,-0.2,0.2,0.0849780695711031,-0.4191773834942518
2078.18,0.0,96373,46940.19,6.91,3215.48,1.5,49171.6,7.29,0,783.24,0.0,146.12,0.0,783.13,0.0,146.04,0.0,-0.18,0.2,0.08673845634913224,-0.4174169967162227
2078.2,0.0,96374,46955.81,6.91,3215.08,1.49,49274.9,7.29,0,783.26,0.0,146.09,0.0,783.15,0.0,146.01,0.0,-0.17,0.17,0.09812530382379858,-0.40603014924155634
2078.22,0.0,96375,47072.52,6.92,3220.38,1.49,49435.03,7.3,0,783.29,0.0,146.07,0.0,783.19,0.0,145.99,0.0,-0.14,0.15,0.11577657087237814,-0.3883788821929768
2078.24,0.0,96376,47037.15,6.92,3222.77,1.49,49403.97,7.29,0,783.31,0.0,146.05,0.0,783.22,0.0,145.97,0.0,-0.12,0.14,0.11235280047002494,-0.39180265259533
2078.26,0.0,96377,47330.35,6.94,3266.78,1.48,49708.63,7.31,0,783.33,0.0,146.04,0.0,783.24,0.0,145.95,0.0,-0.1,0.13,0.1459357332060538,-0.3582197198593011
2078.28,0.0,96378,47049.75,6.93,3346.03,1.46,49414.02,7.3,0,783.34,0.0,146.01,0.0,783.27,0.0,145.94,0.0,-0.08,0.11,0.11346062057767536,-0.39069483248767956
2078.3,0.0,96379,47104.19,6.93,3376.95,1.46,49611.76,7.31,0,783.35,0.0,145.99,0.0,783.28,0.0,145.93,0.0,-0.07,0.1,0.13525767013857148,-0.36889778292678344
2078.33,0.0,96380,47162.03,6.93,3384.6,1.45,49682.68,7.31,0,783.36,0.0,145.97,0.0,783.31,0.0,145.91,0.0,-0.06,0.09,0.143075242480327,-0.3610802105850279
2078.35,0.0,96381,47410.02,6.95,3379.8,1.46,50034.44,7.33,0,783.37,0.0,145.96,0.0,783.32,0.0,145.9,0.0,-0.05,0.07,0.18185004855669273,-0.3223054045086622
2078.37,0.0,96382,47279.11,6.94,3431.9,1.46,49840.61,7.32,8192,783.38,0.0,145.94,0.0,783.35,0.0,145.88,0.0,-0.03,0.05,0.1604840016446447,-0.3436714514207102
2078.39,0.0,96383,47243.99,6.94,3428.77,1.46,49977.5,7.32,0,783.4,0.0,145.91,0.0,783.38,0.0,145.86,0.0,0.01,0.03,0.1755735035885655,-0.3285819494767894
2078.41,0.0,96384,47172.84,6.94,3408.51,1.46,49928.43,7.31,0,783.42,0.0,145.87,0.0,783.41,0.0,145.83,0.0,0.03,0.01,0.17016447546095836,-0.33399097760439656
2078.43,0.0,96385,47153.23,6.94,3411.56,1.46,50045.65,7.31,0,783.44,0.0,145.81,0.0,783.44,0.0,145.8,0.0,0.06,-0.02,0.18308573645786463,-0.3210697166074903
2078.45,0.0,96386,47109.13,6.93,3406.89,1.46,50177.42,7.31,0,783.44,0.0,145.76,0.0,783.46,0.0,145.78,0.0,0.07,-0.05,0.1976108564165937,-0.3065445966487612
2078.47,0.0,96387,47078.96,6.94,3404.7,1.47,50235.61,7.31,0,783.46,0.0,145.73,0.0,783.48,0.0,145.76,0.0,0.1,-0.07,0.20402518995532404,-0.3001302631100309
2078.49,0.0,96388,47098.28,6.93,3390.73,1.47,50188.14,7.3,8192,783.47,0.0,145.72,0.0,783.5,0.0,145.75,0.0,0.11,-0.08,0.19879253119808826,-0.30536292186726666
2078.51,0.0,96389,47090.37,6.93,3375.98,1.46,50384.06,7.3,0,783.48,0.0,145.69,0.0,783.51,0.0,145.73,0.0,0.13,-0.1,0.22038896060018498,-0.28376649246516994
2078.53,0.0,96390,46984.42,6.93,3363.17,1.47,50328.7,7.3,8192,783.5,0.0,145.67,0.0,783.53,0.0,145.72,0.0,0.15,-0.11,0.21428658038530113,-0.2898688726800538
2078.55,0.0,96391,46860.96,6.92,3380.13,1.47,50347.4,7.28,0,783.51,0.0,145.65,0.0,783.55,0.0,145.7,0.0,0.17,-0.13,0.21634789740152893,-0.287807555663826
2078.57,0.0,96392,46728.66,6.91,3399.54,1.46,50411.45,7.27,0,783.53,0.0,145.63,0.0,783.58,0.0,145.67,0.0,0.2,-0.16,0.22340818375924698,-0.28074726930610794
2078.59,0.0,96393,46625.86,6.91,3329.78,1.48,50550.16,7.25,8192,783.56,0.0,145.6,0.0,783.61,0.0,145.65,0.0,0.24,-0.19,0.23869830586196716,-0.26545714720338776
2078.61,0.0,96394,47985.68,6.97,3332.78,1.48,50804.29,,1048576,783.36,0.0,145.95,0.0,783.31,0.0,145.89,0.0,-0.05,0.06,0.26671127341992396,-0.23744417964543096
2078.63,0.0,96395,48542.68,7.0,3333.43,1.47,51058.42,7.38,0,783.36,0.0,145.97,0.0,783.3,0.0,145.91,0.0,-0.06,0.08,0.29472424097787986,-0.20943121208747506
2078.65,0.0,96396,48549.49,7.0,3344.8,1.47,51137.89,7.38,0,783.38,0.0,145.94,0.0,783.34,0.0,145.88,0.0,-0.03,0.06,0.30348428714256315,-0.20067116592279177
2078.67,0.0,96397,48560.19,7.0,3325.44,1.48,51301.86,7.38,0,783.39,0.0,145.92,0.0,783.36,0.0,145.86,0.0,-0.01,0.04,0.32155884068003626,-0.18259661238531866
2078.69,0.0,96398,48600.63,7.0,3312.14,1.49,51348.45,7.38,0,783.41,0.0,145.9,0.0,783.39,0.0,145.85,0.0,0.02,0.02,0.32669449628356695,-0.17746095678178797
2078.71,0.0,96399,48518.05,7.0,3307.54,1.49,51337.83,7.38,0,783.43,0.0,145.82,0.0,783.42,0.0,145.81,0.0,0.05,-0.02,0.3255238445877211,-0.17863160847763382
2078.73,0.0,96400,48487.64,7.0,3301.34,1.48,51454.9,7.37,0,783.45,0.0,145.77,0.0,783.46,0.0,145.78,0.0,0.08,-0.05,0.33842857095615386,-0.16572688210920106
2078.75,0.0,96401,48563.41,7.0,3295.47,1.47,51529.26,7.37,0,783.45,0.0,145.76,0.0,783.47,0.0,145.78,0.0,0.08,-0.05,0.34662533744420987,-0.15753011562114505
2078.77,0.0,96402,48460.27,6.99,3304.68,1.47,51604.5,7.37,0,783.46,0.0,145.73,0.0,783.49,0.0,145.76,0.0,0.1,-0.07,0.35491910708597096,-0.14923634597938396
2078.8,0.0,96403,48395.73,6.99,3292.84,1.48,51643.65,7.37,0,783.48,0.0,145.71,0.0,783.51,0.0,145.75,0.0,0.12,-0.08,0.35923464511726966,-0.14492080794808526
2078.82,0.0,96404,48365.22,6.99,3296.8,1.48,51695.38,7.36,8192,783.49,0.0,145.69,0.0,783.52,0.0,145.73,0.0,0.13,-0.1,0.3649368873231209,-0.139218565742234
2078.84,0.0,96405,48289.52,6.99,3295.45,1.47,51787.93,7.36,0,783.5,0.0,145.66,0.0,783.54,0.0,145.71,0.0,0.16,-0.12,0.3751387530905985,-0.1290166999747564
2078.86,0.0,96406,49321.81,7.03,3288.85,1.48,52075.025,,1048576,783.32,0.0,146.01,0.0,783.24,0.0,145.94,0.0,-0.11,0.1,0.4067854808325082,-0.09736997223284671
2078.88,0.0,96407,49904.8,7.06,3278.84,1.49,52362.12,7.44,0,783.31,0.0,146.05,0.0,783.22,0.0,145.97,0.0,-0.12,0.14,0.4384322085744179,-0.06572324449093703
2078.9,0.0,96408,49881.11,7.06,3284.52,1.49,52417.74,7.44,0,783.32,0.0,146.02,0.0,783.24,0.0,145.95,0.0,-0.11,0.11,0.4445632488119875,-0.05959220425336742
2078.92,0.0,96409,49934.77,7.06,3277.89,1.48,52480.92,7.45,0,783.33,0.0,146.0,0.0,783.25,0.0,145.94,0.0,-0.09,0.11,0.4515276343245658,-0.052627818740789145
2078.94,0.0,96410,50074.62,7.07,3272.04,1.5,52710.04,7.46,0,783.35,0.0,145.98,0.0,783.3,0.0,145.92,0.0,-0.06,0.09,0.4767837281618901,-0.027371724903464845
2078.96,0.0,96411,50129.06,7.07,3272.97,1.48,52867.62,7.46,0,783.37,0.0,145.94,0.0,783.33,0.0,145.88,0.0,-0.03,0.06,0.49415390652643953,-0.010001546538915385
2078.98,0.0,96412,49968.61,7.06,3274.51,1.48,52756.7,7.45,0,783.39,0.0,145.93,0.0,783.35,0.0,145.87,0.0,-0.02,0.04,0.4819270999253735,-0.022228353139981394
2079.0,0.0,96413,50003.23,7.06,3266.56,1.48,52864.52,7.45,0,783.4,0.0,145.91,0.0,783.37,0.0,145.86,0.0,0.0,0.03,0.493812190871342,-0.010343262194012937
2079.02,0.0,96414,50051.91,7.07,3274.59,1.47,52933.71,7.45,0,783.4,0.0,145.89,0.0,783.38,0.0,145.85,0.0,0.01,0.02,0.5014390638313824,-0.0027163892339725493
2079.04,0.0,96415,50026.92,7.07,3279.1,1.47,52949.36,7.45,0,783.41,0.0,145.88,0.0,783.39,0.0,145.83,0.0,0.02,0.01,0.5031641767353374,-0.0009912763300174987
2079.06,0.0,96416,50000.43,7.07,3280.28,1.47,52992.47,7.45,0,783.42,0.0,145.86,0.0,783.42,0.0,145.82,0.0,0.04,0.0,0.5079162289583081,0.0037607758929532054
2079.08,0.0,96417,49989.58,7.06,3275.01,1.47,53087.32,7.45,0,783.43,0.0,145.79,0.0,783.44,0.0,145.8,0.0,0.06,-0.03,0.5183716256956954,0.014216172630340473
2079.1,0.0,96418,50516.29,7.09,3264.55,1.5,53266.884999999995,,1048576,783.23,0.0,146.13,0.0,783.12,0.0,146.04,0.0,-0.21,0.2,0.5381652294400165,0.03400977637466163
2079.12,0.0,96419,51151.66,7.11,3255.75,1.49,53446.45,7.49,0,783.1,0.0,146.21,0.0,782.98,0.0,146.15,0.0,-0.3,0.3,0.5579588331843386,0.05380338011898367
2079.14,0.0,96420,51185.93,7.11,3270.27,1.5,53525.62,7.49,0,783.12,0.0,146.2,0.0,783.0,0.0,146.14,0.0,-0.29,0.29,0.5666858100920766,0.06253035702672172
2079.16,0.0,96421,51271.21,7.12,3254.71,1.5,53645.71,7.5,0,783.14,0.0,146.19,0.0,783.01,0.0,146.12,0.0,-0.27,0.28,0.5799234336470871,0.07576798058173217
2079.18,0.0,96422,51364.65,7.12,3262.33,1.5,53762.5,7.51,0,783.15,0.0,146.18,0.0,783.03,0.0,146.11,0.0,-0.26,0.27,0.5927972953757061,0.08864184231035122
2079.2,0.0,96423,51442.34,7.13,3259.75,1.5,53817.27,7.51,0,783.17,0.0,146.18,0.0,783.04,0.0,146.11,0.0,-0.26,0.27,0.5988346393852648,0.0946791863199099
2079.22,0.0,96424,51498.2,7.13,3262.09,1.5,53964.15,7.52,0,783.19,0.0,146.16,0.0,783.06,0.0,146.09,0.0,-0.24,0.25,0.6150253475854486,0.11086989452009366
2079.24,0.0,96425,51588.36,7.14,3264.87,1.49,54062.71,7.52,0,783.21,0.0,146.15,0.0,783.08,0.0,146.07,0.0,-0.22,0.23,0.6258897008003865,0.12173424773503161
2079.27,0.0,96426,51699.0,7.14,3257.21,1.5,54179.84,7.53,0,783.2,0.0,146.15,0.0,783.08,0.0,146.07,0.0,-0.22,0.23,0.6388010410202085,0.1346455879548536
2079.29,0.0,96427,51759.02,7.15,3257.78,1.5,54292.65,7.53,0,783.22,0.0,146.14,0.0,783.1,0.0,146.06,0.0,-0.2,0.22,0.6512361839400267,0.14708073087467177
2079.31,0.0,96428,51809.22,7.15,3259.1,1.5,54409.99,7.53,0,783.25,0.0,146.12,0.0,783.13,0.0,146.03,0.0,-0.18,0.19,0.6641706726397096,0.16001521957435472
2079.33,0.0,96429,51883.14,7.15,3266.65,1.49,54455.89,7.54,0,783.25,0.0,146.12,0.0,783.13,0.0,146.03,0.0,-0.18,0.19,0.6692302689522673,0.16507481588691242
2079.35,0.0,96430,51995.28,7.16,3260.33,1.5,54639.56,7.54,0,783.25,0.0,146.1,0.0,783.14,0.0,146.02,0.0,-0.17,0.18,0.68947637036245,0.1853209172970951
2079.37,0.0,96431,51999.6,7.16,3260.31,1.49,54625.44,7.54,0,783.27,0.0,146.1,0.0,783.16,0.0,146.01,0.0,-0.16,0.17,0.6879199106689144,0.18376445760355953
2079.39,0.0,96432,52055.75,7.16,3261.21,1.49,54734.91,7.55,0,783.29,0.0,146.07,0.0,783.2,0.0,145.99,0.0,-0.14,0.15,0.69998688252808,0.19583142946272503
2079.41,0.0,96433,52086.18,7.16,3258.09,1.49,54816.4,7.55,0,783.3,0.0,146.05,0.0,783.21,0.0,145.97,0.0,-0.13,0.13,0.7089695950228574,0.20481414195750247
2079.43,0.0,96434,52113.22,7.16,3259.17,1.48,54870.08,7.55,0,783.33,0.0,146.02,0.0,783.25,0.0,145.95,0.0,-0.1,0.12,0.71488678739885,0.2107313343334951
2079.45,0.0,96435,52101.52,7.16,3261.74,1.48,54911.31,7.55,0,783.34,0.0,146.0,0.0,783.27,0.0,145.93,0.0,-0.08,0.1,0.719431605611633,0.21527615254627808
2079.47,0.0,96436,52156.25,7.16,3263.83,1.49,55054.26,7.55,0,783.34,0.0,145.98,0.0,783.27,0.0,145.92,0.0,-0.08,0.09,0.7351891065458398,0.23103365348048488
2079.49,0.0,96437,52087.32,7.16,3268.55,1.48,55119.93,7.55,0,783.36,0.0,145.96,0.0,783.32,0.0,145.9,0.0,-0.04,0.07,0.7424279668910607,0.2382725138257058
2079.51,0.0,96438,52115.63,7.17,3263.81,1.48,55131.98,7.55,0,783.38,0.0,145.94,0.0,783.34,0.0,145.88,0.0,-0.02,0.05,0.7437562487116782,0.2396007956463233
2079.53,0.0,96439,52093.2,7.16,3263.98,1.47,55171.64,7.55,0,783.39,0.0,145.91,0.0,783.37,0.0,145.85,0.0,-0.01,0.03,0.7481280044797822,0.2439725514144273
2079.55,0.0,96440,52031.33,7.16,3262.14,1.48,55197.61,7.55,0,783.41,0.0,145.87,0.0,783.4,0.0,145.83,0.0,0.03,0.0,0.7509906998226397,0.24683524675728474
2079.57,0.0,96441,51986.7,7.16,3265.34,1.47,55270.95,7.55,0,783.43,0.0,145.81,0.0,783.43,0.0,145.81,0.0,0.06,-0.02,0.7590750308370824,0.25491957777172747
2079.59,0.0,96442,51990.41,7.16,3264.25,1.48,55435.99,7.54,0,783.45,0.0,145.77,0.0,783.46,0.0,145.78,0.0,0.08,-0.05,0.7772675313909927,0.2731120783256378
2079.61,0.0,96443,51820.79,7.15,3265.04,1.47,55333.01,7.53,0,783.46,0.0,145.74,0.0,783.48,0.0,145.76,0.0,0.1,-0.07,0.7659159577904013,0.2617605047250464
2079.63,0.0,96444,51655.2,7.14,3268.09,1.48,55305.5,7.52,0,783.47,0.0,145.71,0.0,783.49,0.0,145.74,0.0,0.11,-0.09,0.7628835069285609,0.25872805386320596
2079.65,0.0,96445,51423.74,7.13,3266.18,1.47,55232.64,7.51,0,783.5,0.0,145.67,0.0,783.53,0.0,145.71,0.0,0.15,-0.12,0.7548520867252293,0.2506966336598744
2079.67,0.0,96446,51148.86,7.12,3261.77,1.48,55206.79,7.48,0,783.52,0.0,145.64,0.0,783.57,0.0,145.69,0.0,0.19,-0.15,0.7520026190851503,0.2478471660197954
